id,user_id,nomination_id,points
3076,119,1017,0.5
3077,102,1017,0.5
3078,118,1017,0.5
3079,108,1017,0.5
3080,59,1017,0.5
3081,51,1017,0.5
3082,104,1017,0.5
3083,23,1017,0.5
3084,164,1017,0.5
3085,122,1017,0.5
3086,81,1017,0.5
3087,103,1017,0.5
3088,92,1017,0.5
3089,162,1017,0.5
3090,58,1017,0.5
3091,32,1017,0.5
3092,12,1018,0.5
3093,73,1018,0.5
3094,66,1018,0.5
3095,92,1018,0.5
3096,23,1018,0.5
3097,32,1018,0.5
3098,11,1018,0.5
3099,15,1018,0.5
3100,104,1018,0.5
3101,59,1018,0.5
3102,125,1018,0.5
3103,119,1018,0.5
3104,124,1018,0.5
3105,265,1018,0.5
3106,88,1018,0.5
3107,120,1018,0.5
3108,111,1018,0.5
3109,81,1018,0.5
3110,51,1018,0.5
3111,103,1018,0.5
3112,107,1018,0.5
3113,162,1018,0.5
3114,12,1019,0.5
3115,66,1019,0.5
3116,11,1019,0.5
3117,108,1019,0.5
3118,88,1019,0.5
3119,104,1019,0.5
3120,102,1019,0.5
3121,73,1019,0.5
3122,114,1019,0.5
3123,32,1019,0.5
3124,59,1019,0.5
3125,107,1019,0.5
3126,3,1019,0.5
3127,122,1019,0.5
3128,15,1019,0.5
3129,20,1019,0.5
3130,23,1019,0.5
3131,51,1019,0.5
3132,173,1019,0.5
3133,128,1019,0.5
3134,34,1019,0.5
3135,103,1019,0.5
3136,111,1019,0.5
3137,110,1019,0.5
3138,162,1019,0.5
3139,118,1019,0.5
3140,6,1019,0.5
3141,93,1019,0.5
3142,88,1020,0.5
3143,108,1020,0.5
3144,66,1020,0.5
3145,34,1020,0.5
3146,12,1020,0.5
3147,67,1020,0.5
3148,6,1020,0.5
3149,91,1020,0.5
3150,11,1020,0.5
3151,23,1020,0.5
3152,118,1020,0.5
3153,32,1020,0.5
3154,37,1020,0.5
3155,103,1020,0.5
3156,51,1020,0.5
3157,73,1020,0.5
3158,27,1020,0.5
3159,162,1020,0.5
3160,104,1020,0.5
3161,115,1020,0.5
3162,125,1020,0.5
3163,92,1020,0.5
3164,3,1020,0.5
3165,122,1020,0.5
3166,114,1020,0.5
3167,59,1020,0.5
3168,99,1020,0.5
3169,102,1020,0.5
3170,201,1020,0.5
3171,116,1020,0.5
3172,20,1020,0.5
3173,48,1020,0.5
3174,177,1020,0.5
3175,119,1020,0.5
3176,107,1020,0.5
3177,164,1020,0.5
3178,170,1020,0.5
3179,128,1020,0.5
3180,165,1020,0.5
3181,12,1021,0.5
3182,125,1021,0.5
3183,11,1021,0.5
3184,92,1021,0.5
3185,66,1021,0.5
3186,115,1021,0.5
3187,37,1021,0.5
3188,81,1021,0.5
3189,108,1021,0.5
3190,119,1021,0.5
3191,20,1021,0.5
3192,36,1021,0.5
3193,162,1021,0.5
3194,104,1021,0.5
3195,32,1021,0.5
3196,177,1021,0.5
3197,6,1021,0.5
3198,59,1021,0.5
3199,34,1021,0.5
3200,111,1021,0.5
3201,208,1021,0.5
3202,23,1021,0.5
3203,15,1021,0.5
3204,12,1022,0.5
3205,125,1022,0.5
3206,66,1022,0.5
3207,11,1022,0.5
3208,108,1022,0.5
3209,205,1022,0.5
3210,92,1022,0.5
3211,59,1022,0.5
3212,32,1022,0.5
3213,104,1022,0.5
3214,130,1022,0.5
3215,114,1022,0.5
3216,177,1022,0.5
3217,6,1022,0.5
3218,119,1022,0.5
3219,120,1022,0.5
3220,118,1022,0.5
3221,102,1022,0.5
3222,162,1022,0.5
3223,81,1022,0.5
3224,12,1023,0.5
3225,66,1023,0.5
3226,92,1023,0.5
3227,11,1023,0.5
3228,104,1023,0.5
3229,102,1023,0.5
3230,59,1023,0.5
3231,20,1023,0.5
3232,6,1023,0.5
3233,169,1023,0.5
3234,114,1023,0.5
3235,32,1023,0.5
3236,177,1023,0.5
3237,118,1023,0.5
3238,111,1023,0.5
3239,85,1024,0.5
3240,66,1024,0.5
3241,104,1024,0.5
3242,118,1024,0.5
3243,11,1024,0.5
3244,12,1024,0.5
3245,125,1024,0.5
3246,59,1024,0.5
3247,6,1024,0.5
3248,162,1024,0.5
3249,92,1024,0.5
3250,177,1024,0.5
3251,20,1024,0.5
3252,119,1024,0.5
3253,12,1025,0.5
3254,108,1025,0.5
3255,177,1025,0.5
3256,11,1025,0.5
3257,15,1025,0.5
3258,92,1025,0.5
3259,32,1025,0.5
3260,119,1025,0.5
3261,66,1025,0.5
3262,125,1025,0.5
3263,104,1025,0.5
3264,118,1025,0.5
3265,59,1025,0.5
3266,81,1025,0.5
3267,111,1025,0.5
3268,12,1026,0.5
3269,119,1026,0.5
3270,117,1026,0.5
3271,11,1026,0.5
3272,108,1026,0.5
3273,104,1026,0.5
3274,66,1026,0.5
3275,118,1026,0.5
3276,125,1026,0.5
3277,92,1026,0.5
3278,162,1026,0.5
3279,59,1026,0.5
3280,124,1026,0.5
3281,130,1026,0.5
3282,20,1026,0.5
3283,281,1026,0.5
3284,51,1026,0.5
3285,85,1026,0.5
3286,32,1026,0.5
3287,6,1026,0.5
3288,120,1026,0.5
3289,107,1026,0.5
3290,93,1026,0.5
3291,177,1026,0.5
3292,12,1027,0.5
3293,119,1027,0.5
3294,66,1027,0.5
3295,130,1027,0.5
3296,122,1027,0.5
3297,51,1027,0.5
3298,108,1027,0.5
3299,104,1027,0.5
3300,92,1027,0.5
3301,139,1027,0.5
3302,11,1027,0.5
3303,67,1027,0.5
3304,107,1027,0.5
3305,162,1027,0.5
3306,118,1027,0.5
3307,20,1027,0.5
3308,6,1027,0.5
3309,59,1027,0.5
3310,177,1027,0.5
3311,81,1027,0.5
3312,32,1027,0.5
3313,66,1028,0.5
3314,162,1028,0.5
3315,11,1028,0.5
3316,119,1028,0.5
3317,118,1028,0.5
3318,92,1028,0.5
3319,108,1028,0.5
3320,127,1028,0.5
3321,104,1028,0.5
3322,59,1028,0.5
3323,32,1028,0.5
3324,122,1028,0.5
3325,107,1028,0.5
3326,81,1028,0.5
3327,12,1029,0.5
3328,88,1029,0.5
3329,66,1029,0.5
3330,125,1029,0.5
3331,122,1029,0.5
3332,11,1029,0.5
3333,63,1029,0.5
3334,92,1029,0.5
3335,251,1029,0.5
3336,59,1029,0.5
3337,119,1029,0.5
3338,133,1029,0.5
3339,127,1029,0.5
3340,130,1029,0.5
3341,118,1029,0.5
3342,32,1029,0.5
3343,162,1029,0.5
3344,37,1030,0.5
3345,66,1030,0.5
3346,67,1030,0.5
3347,6,1030,0.5
3348,12,1030,0.5
3349,34,1030,0.5
3350,59,1030,0.5
3351,88,1030,0.5
3352,74,1030,0.5
3353,121,1030,0.5
3354,172,1030,0.5
3355,251,1030,0.5
3356,15,1030,0.5
3357,23,1030,0.5
3358,253,1030,0.5
3359,118,1030,0.5
3360,11,1030,0.5
3361,51,1030,0.5
3362,125,1030,0.5
3363,73,1030,0.5
3364,110,1030,0.5
3365,282,1030,0.5
3366,177,1030,0.5
3367,119,1030,0.5
3368,85,1030,0.5
3369,32,1030,0.5
3370,162,1030,0.5
3371,133,1030,0.5
3372,81,1030,0.5
3373,108,1030,0.5
3374,93,1030,0.5
3375,20,1030,0.5
3376,105,1030,0.5
3377,130,1030,0.5
3378,127,1030,0.5
3379,102,1030,0.5
3380,122,1030,0.5
3381,12,1031,0.5
3382,6,1031,0.5
3383,11,1031,0.5
3384,66,1031,0.5
3385,133,1031,0.5
3386,88,1031,0.5
3387,74,1031,0.5
3388,122,1031,0.5
3389,125,1031,0.5
3390,127,1031,0.5
3391,102,1031,0.5
3392,104,1031,0.5
3393,32,1031,0.5
3394,118,1031,0.5
3395,223,1031,0.5
3396,130,1031,0.5
3397,119,1031,0.5
3398,89,1031,0.5
3399,162,1031,0.5
3400,59,1031,0.5
3401,20,1031,0.5
3402,73,1031,0.5
3403,284,1031,0.5
3404,120,1031,0.5
3405,81,1031,0.5
3406,66,1032,0.5
3407,11,1032,0.5
3408,119,1032,0.5
3409,102,1032,0.5
3410,127,1032,0.5
3411,130,1032,0.5
3412,6,1032,0.5
3413,162,1032,0.5
3414,81,1032,0.5
3415,92,1032,0.5
3416,12,1032,0.5
3417,32,1032,0.5
3418,15,1032,0.5
3419,118,1032,0.5
3420,12,1033,0.5
3421,125,1033,0.5
3422,180,1033,0.5
3423,139,1033,0.5
3424,35,1033,0.5
3425,130,1033,0.5
3426,73,1033,0.5
3427,127,1033,0.5
3428,119,1033,0.5
3429,104,1033,0.5
3430,162,1033,0.5
3431,89,1033,0.5
3432,118,1033,0.5
3433,32,1033,0.5
3434,34,1033,0.5
3435,172,1033,0.5
3436,107,1033,0.5
3437,88,1033,0.5
3438,6,1033,0.5
3439,282,1033,0.5
3440,122,1033,0.5
3441,20,1033,0.5
3442,3,1033,0.5
3443,66,1033,0.5
3444,59,1033,0.5
3445,11,1033,0.5
3446,12,1034,0.5
3447,144,1034,0.5
3448,59,1034,0.5
3449,162,1034,0.5
3450,125,1034,0.5
3451,122,1034,0.5
3452,66,1034,0.5
3453,285,1034,0.5
3454,121,1034,0.5
3455,118,1034,0.5
3456,92,1034,0.5
3457,130,1034,0.5
3458,3,1034,0.5
3459,104,1034,0.5
3460,67,1034,0.5
3461,286,1034,0.5
3462,287,1034,0.5
3463,111,1034,0.5
3464,282,1034,0.5
3465,88,1034,0.5
3466,289,1034,0.5
3467,85,1034,0.5
3468,108,1034,0.5
3469,6,1034,0.5
3470,290,1034,0.5
3471,169,1034,0.5
3472,291,1034,0.5
3473,107,1034,0.5
3474,63,1034,0.5
3475,95,1034,0.5
3476,127,1034,0.5
3477,120,1034,0.5
3478,119,1034,0.5
3479,32,1034,0.5
3480,177,1034,0.5
3481,20,1034,0.5
3482,180,1034,0.5
3483,292,1034,0.5
3484,34,1034,0.5
3485,81,1034,0.5
3486,73,1034,0.5
3487,183,1034,0.5
3488,12,1035,0.5
3489,125,1035,0.5
3490,66,1035,0.5
3491,88,1035,0.5
3492,119,1035,0.5
3493,107,1035,0.5
3494,175,1035,0.5
3495,144,1035,0.5
3496,286,1035,0.5
3497,6,1035,0.5
3498,92,1035,0.5
3499,118,1035,0.5
3500,282,1035,0.5
3501,127,1035,0.5
3502,162,1035,0.5
3503,104,1035,0.5
3504,102,1035,0.5
3505,108,1035,0.5
3506,130,1035,0.5
3507,67,1035,0.5
3508,122,1035,0.5
3509,48,1035,0.5
3510,59,1035,0.5
3511,3,1035,0.5
3512,73,1035,0.5
3513,161,1035,0.5
3514,95,1035,0.5
3515,34,1035,0.5
3516,180,1035,0.5
3517,20,1035,0.5
3518,32,1035,0.5
3519,176,1035,0.5
3520,81,1035,0.5
3521,85,1035,0.5
3522,12,1036,0.5
3523,162,1036,0.5
3524,161,1036,0.5
3525,20,1036,0.5
3526,118,1036,0.5
3527,127,1036,0.5
3528,119,1036,0.5
3529,6,1036,0.5
3530,59,1036,0.5
3531,32,1036,0.5
3532,42,1036,0.5
3533,176,1036,0.5
3534,66,1036,0.5
3535,12,1037,0.5
3536,66,1037,0.5
3537,92,1037,0.5
3538,67,1037,0.5
3539,107,1037,0.5
3540,175,1037,0.5
3541,144,1037,0.5
3542,3,1037,0.5
3543,127,1037,0.5
3544,104,1037,0.5
3545,102,1037,0.5
3546,119,1037,0.5
3547,137,1037,0.5
3548,118,1037,0.5
3549,230,1037,0.5
3550,73,1037,0.5
3551,74,1037,0.5
3552,81,1037,0.5
3553,59,1037,0.5
3554,32,1037,0.5
3555,162,1037,0.5
3556,129,1037,0.5
3557,203,1037,0.5
3558,6,1037,0.5
3559,134,1037,0.5
3560,15,1037,0.5
3561,57,1037,0.5
3562,176,1037,0.5
3563,125,1038,0.5
3564,12,1038,0.5
3565,42,1038,0.5
3566,37,1038,0.5
3567,119,1038,0.5
3568,66,1038,0.5
3569,32,1038,0.5
3570,132,1038,0.5
3571,6,1038,0.5
3572,162,1038,0.5
3573,107,1038,0.5
3574,35,1038,0.5
3575,102,1038,0.5
3576,104,1038,0.5
3577,176,1038,0.5
3578,175,1038,0.5
3579,120,1038,0.5
3580,127,1038,0.5
3581,108,1038,0.5
3582,93,1038,0.5
3583,88,1038,0.5
3584,142,1038,0.5
3585,59,1038,0.5
3586,15,1038,0.5
3587,203,1038,0.5
3588,118,1038,0.5
3589,85,1038,0.5
3590,180,1038,0.5
3591,114,1038,0.5
3592,3,1038,0.5
3593,67,1038,0.5
3594,111,1038,0.5
3595,161,1038,0.5
3596,23,1038,0.5
3597,91,1038,0.5
3598,81,1038,0.5
3599,137,1038,0.5
3600,74,1038,0.5
3601,92,1038,0.5
3602,34,1038,0.5
3603,57,1038,0.5
3604,95,1038,0.5
3605,176,1039,0.5
3606,66,1039,0.5
3607,128,1039,0.5
3608,119,1039,0.5
3609,132,1039,0.5
3610,194,1039,0.5
3611,230,1039,0.5
3612,12,1039,0.5
3613,92,1039,0.5
3614,175,1039,0.5
3615,127,1039,0.5
3616,120,1039,0.5
3617,144,1039,0.5
3618,15,1039,0.5
3619,104,1039,0.5
3620,88,1039,0.5
3621,59,1039,0.5
3622,118,1039,0.5
3623,129,1039,0.5
3624,134,1039,0.5
3625,81,1039,0.5
3626,102,1039,0.5
3627,143,1039,0.5
3628,137,1039,0.5
3629,162,1039,0.5
3630,107,1039,0.5
3631,20,1039,0.5
3632,142,1039,0.5
3633,32,1039,0.5
3634,74,1039,0.5
3635,34,1039,0.5
3636,65,1039,0.5
3637,6,1039,0.5
3638,177,1039,0.5
3639,73,1039,0.5
3640,57,1039,0.5
3641,48,1039,0.5
3642,111,1039,0.5
3643,93,1039,0.5
3644,23,1039,0.5
3645,108,1039,0.5
3646,108,1040,0.5
3647,66,1040,0.5
3648,132,1040,0.5
3649,162,1040,0.5
3650,125,1040,0.5
3651,102,1040,0.5
3652,12,1040,0.5
3653,111,1040,0.5
3654,137,1040,0.5
3655,129,1040,0.5
3656,104,1040,0.5
3657,81,1040,0.5
3658,144,1040,0.5
3659,6,1040,0.5
3660,74,1040,0.5
3661,194,1040,0.5
3662,127,1040,0.5
3663,118,1040,0.5
3664,128,1040,0.5
3665,59,1040,0.5
3666,32,1040,0.5
3667,258,1040,0.5
3668,138,1040,0.5
3669,65,1040,0.5
3670,57,1040,0.5
3671,119,1040,0.5
3672,20,1040,0.5
3673,122,1040,0.5
3674,15,1040,0.5
3675,176,1040,0.5
3676,34,1040,0.5
3677,133,1040,0.5
3678,161,1040,0.5
3679,48,1040,0.5
3680,3,1040,0.5
3681,58,1040,0.5
3682,132,1041,0.5
3683,138,1041,0.5
3684,23,1041,0.5
3685,74,1041,0.5
3686,66,1041,0.5
3687,135,1041,0.5
3688,111,1041,0.5
3689,175,1041,0.5
3690,12,1041,0.5
3691,127,1041,0.5
3692,102,1041,0.5
3693,15,1041,0.5
3694,125,1041,0.5
3695,88,1041,0.5
3696,152,1041,0.5
3697,32,1041,0.5
3698,143,1041,0.5
3699,104,1041,0.5
3700,92,1041,0.5
3701,230,1041,0.5
3702,137,1041,0.5
3703,118,1041,0.5
3704,119,1041,0.5
3705,81,1041,0.5
3706,203,1041,0.5
3707,108,1041,0.5
3708,6,1041,0.5
3709,147,1041,0.5
3710,176,1041,0.5
3711,188,1041,0.5
3712,128,1041,0.5
3713,20,1041,0.5
3714,48,1041,0.5
3715,34,1041,0.5
3716,93,1041,0.5
3717,120,1041,0.5
3718,3,1041,0.5
3719,180,1041,0.5
3720,194,1041,0.5
3721,65,1041,0.5
3722,59,1041,0.5
3723,141,1042,0.5
3724,88,1042,0.5
3725,184,1042,0.5
3726,12,1042,0.5
3727,66,1042,0.5
3728,140,1042,0.5
3729,147,1042,0.5
3730,15,1042,0.5
3731,48,1042,0.5
3732,175,1042,0.5
3733,149,1042,0.5
3734,32,1042,0.5
3735,57,1042,0.5
3736,104,1042,0.5
3737,92,1042,0.5
3738,127,1042,0.5
3739,194,1042,0.5
3740,20,1042,0.5
3741,177,1042,0.5
3742,132,1042,0.5
3743,6,1042,0.5
3744,81,1042,0.5
3745,162,1042,0.5
3746,59,1042,0.5
3747,119,1042,0.5
3748,143,1042,0.5
3749,34,1042,0.5
3750,118,1042,0.5
3751,138,1042,0.5
3752,137,1042,0.5
3753,73,1042,0.5
3754,128,1042,0.5
3755,65,1042,0.5
3756,149,1043,0.5
3757,151,1043,0.5
3758,142,1043,0.5
3759,12,1043,0.5
3760,147,1043,0.5
3761,15,1043,0.5
3762,66,1043,0.5
3763,176,1043,0.5
3764,119,1043,0.5
3765,137,1043,0.5
3766,132,1043,0.5
3767,175,1043,0.5
3768,140,1043,0.5
3769,92,1043,0.5
3770,127,1043,0.5
3771,34,1043,0.5
3772,184,1043,0.5
3773,81,1043,0.5
3774,59,1043,0.5
3775,118,1043,0.5
3776,128,1043,0.5
3777,32,1043,0.5
3778,138,1043,0.5
3779,65,1043,0.5
3780,48,1043,0.5
3781,93,1043,0.5
3782,111,1043,0.5
3783,111,1044,0.5
3784,92,1044,0.5
3785,151,1044,0.5
3786,176,1044,0.5
3787,119,1044,0.5
3788,137,1044,0.5
3789,230,1044,0.5
3790,149,1044,0.5
3791,142,1044,0.5
3792,118,1044,0.5
3793,132,1044,0.5
3794,32,1044,0.5
3795,125,1045,0.5
3796,176,1045,0.5
3797,12,1045,0.5
3798,88,1045,0.5
3799,15,1045,0.5
3800,119,1045,0.5
3801,66,1045,0.5
3802,132,1045,0.5
3803,142,1045,0.5
3804,162,1045,0.5
3805,48,1045,0.5
3806,184,1045,0.5
3807,293,1045,0.5
3808,202,1045,0.5
3809,6,1045,0.5
3810,138,1045,0.5
3811,262,1045,0.5
3812,111,1045,0.5
3813,127,1045,0.5
3814,122,1045,0.5
3815,179,1045,0.5
3816,104,1045,0.5
3817,92,1045,0.5
3818,59,1045,0.5
3819,118,1045,0.5
3820,140,1045,0.5
3821,175,1045,0.5
3822,34,1045,0.5
3823,137,1045,0.5
3824,266,1045,0.5
3825,149,1045,0.5
3826,177,1045,0.5
3827,185,1045,0.5
3828,73,1045,0.5
3829,210,1045,0.5
3830,203,1045,0.5
3831,32,1045,0.5
3832,20,1045,0.5
3833,171,1045,0.5
3834,65,1045,0.5
3835,12,1046,0.5
3836,137,1046,0.5
3837,144,1046,0.5
3838,285,1046,0.5
3839,149,1046,0.5
3840,132,1046,0.5
3841,88,1046,0.5
3842,119,1046,0.5
3843,182,1046,0.5
3844,142,1046,0.5
3845,133,1046,0.5
3846,171,1046,0.5
3847,92,1046,0.5
3848,140,1046,0.5
3849,108,1046,0.5
3850,151,1046,0.5
3851,85,1046,0.5
3852,34,1046,0.5
3853,1,1046,0.5
3854,217,1046,0.5
3855,147,1046,0.5
3856,107,1046,0.5
3857,125,1046,0.5
3858,74,1046,0.5
3859,262,1046,0.5
3860,130,1046,0.5
3861,266,1046,0.5
3862,210,1046,0.5
3863,152,1046,0.5
3864,59,1046,0.5
3865,118,1046,0.5
3866,127,1046,0.5
3867,294,1046,0.5
3868,185,1046,0.5
3869,66,1046,0.5
3870,32,1046,0.5
3871,20,1046,0.5
3872,104,1046,0.5
3873,67,1046,0.5
3874,179,1046,0.5
3875,37,1046,0.5
3876,175,1046,0.5
3877,162,1046,0.5
3878,174,1046,0.5
3879,138,1046,0.5
3880,51,1046,0.5
3881,129,1046,0.5
3882,222,1046,0.5
3883,184,1046,0.5
3884,81,1046,0.5
3885,48,1046,0.5
3886,65,1046,0.5
3887,135,1046,0.5
3888,57,1046,0.5
3889,12,1047,0.5
3890,137,1047,0.5
3891,139,1047,0.5
3892,142,1047,0.5
3893,1,1047,0.5
3894,171,1047,0.5
3895,6,1047,0.5
3896,138,1047,0.5
3897,184,1047,0.5
3898,73,1047,0.5
3899,74,1047,0.5
3900,108,1047,0.5
3901,66,1047,0.5
3902,185,1047,0.5
3903,118,1047,0.5
3904,65,1047,0.5
3905,104,1047,0.5
3906,191,1047,0.5
3907,132,1047,0.5
3908,59,1047,0.5
3909,92,1047,0.5
3910,174,1047,0.5
3911,140,1047,0.5
3912,210,1047,0.5
3913,147,1047,0.5
3914,127,1047,0.5
3915,176,1047,0.5
3916,129,1047,0.5
3917,20,1047,0.5
3918,143,1047,0.5
3919,180,1047,0.5
3920,81,1047,0.5
3921,32,1047,0.5
3922,141,1047,0.5
3923,262,1047,0.5
3924,179,1047,0.5
3925,119,1047,0.5
3926,183,1047,0.5
3927,12,1048,0.5
3928,119,1048,0.5
3929,121,1048,0.5
3930,139,1048,0.5
3931,135,1048,0.5
3932,151,1048,0.5
3933,48,1048,0.5
3934,88,1048,0.5
3935,144,1048,0.5
3936,162,1048,0.5
3937,167,1048,0.5
3938,92,1048,0.5
3939,171,1048,0.5
3940,93,1048,0.5
3941,191,1048,0.5
3942,262,1048,0.5
3943,138,1048,0.5
3944,11,1048,0.5
3945,137,1048,0.5
3946,118,1048,0.5
3947,140,1048,0.5
3948,20,1048,0.5
3949,184,1048,0.5
3950,104,1048,0.5
3951,141,1048,0.5
3952,127,1048,0.5
3953,182,1048,0.5
3954,210,1048,0.5
3955,194,1048,0.5
3956,240,1048,0.5
3957,66,1048,0.5
3958,143,1048,0.5
3959,132,1048,0.5
3960,128,1048,0.5
3961,142,1048,0.5
3962,146,1048,0.5
3963,190,1048,0.5
3964,180,1048,0.5
3965,15,1048,0.5
3966,266,1048,0.5
3967,295,1048,0.5
3968,59,1048,0.5
3969,230,1048,0.5
3970,73,1048,0.5
3971,125,1048,0.5
3972,124,1048,0.5
3973,129,1048,0.5
3974,185,1048,0.5
3975,107,1048,0.5
3976,95,1048,0.5
3977,179,1048,0.5
3978,32,1048,0.5
3979,222,1048,0.5
3980,120,1048,0.5
3981,74,1048,0.5
3982,108,1048,0.5
3983,6,1048,0.5
3984,81,1048,0.5
3985,23,1048,0.5
3986,176,1048,0.5
3987,111,1048,0.5
3988,1,1048,0.5
3989,108,1049,0.5
3990,12,1049,0.5
3991,140,1049,0.5
3992,66,1049,0.5
3993,139,1049,0.5
3994,132,1049,0.5
3995,92,1049,0.5
3996,184,1049,0.5
3997,125,1049,0.5
3998,143,1049,0.5
3999,74,1049,0.5
4000,138,1049,0.5
4001,149,1049,0.5
4002,118,1049,0.5
4003,222,1049,0.5
4004,104,1049,0.5
4005,32,1049,0.5
4006,127,1049,0.5
4007,147,1049,0.5
4008,20,1049,0.5
4009,171,1049,0.5
4010,6,1049,0.5
4011,177,1049,0.5
4012,81,1049,0.5
4013,129,1049,0.5
4014,144,1049,0.5
4015,194,1049,0.5
4016,240,1049,0.5
4017,185,1049,0.5
4018,120,1049,0.5
4019,142,1049,0.5
4020,59,1049,0.5
4021,137,1049,0.5
4022,202,1049,0.5
4023,162,1049,0.5
4024,119,1049,0.5
4025,73,1049,0.5
4026,65,1049,0.5
4027,111,1049,0.5
4028,132,1050,0.5
4029,12,1050,0.5
4030,119,1050,0.5
4031,149,1050,0.5
4032,140,1050,0.5
4033,142,1050,0.5
4034,66,1050,0.5
4035,171,1050,0.5
4036,59,1050,0.5
4037,118,1050,0.5
4038,92,1050,0.5
4039,127,1050,0.5
4040,129,1050,0.5
4041,74,1050,0.5
4042,202,1050,0.5
4043,147,1050,0.5
4044,146,1050,0.5
4045,104,1050,0.5
4046,266,1050,0.5
4047,184,1050,0.5
4048,137,1050,0.5
4049,185,1050,0.5
4050,81,1050,0.5
4051,20,1050,0.5
4052,151,1050,0.5
4053,32,1050,0.5
4054,12,1051,0.5
4055,162,1051,0.5
4056,296,1051,0.5
4057,151,1051,0.5
4058,191,1051,0.5
4059,137,1051,0.5
4060,175,1051,0.5
4061,66,1051,0.5
4062,92,1051,0.5
4063,104,1051,0.5
4064,146,1051,0.5
4065,59,1051,0.5
4066,143,1051,0.5
4067,149,1051,0.5
4068,142,1051,0.5
4069,251,1051,0.5
4070,67,1051,0.5
4071,32,1051,0.5
4072,118,1051,0.5
4073,107,1051,0.5
4074,129,1051,0.5
4075,119,1051,0.5
4076,125,1051,0.5
4077,132,1051,0.5
4078,6,1051,0.5
4079,184,1051,0.5
4080,266,1051,0.5
4081,138,1051,0.5
4082,147,1051,0.5
4083,119,1052,0.5
4084,142,1052,0.5
4085,127,1052,0.5
4086,66,1052,0.5
4087,149,1052,0.5
4088,6,1052,0.5
4089,12,1052,0.5
4090,184,1052,0.5
4091,104,1052,0.5
4092,118,1052,0.5
4093,92,1052,0.5
4094,171,1052,0.5
4095,59,1052,0.5
4096,129,1052,0.5
4097,180,1052,0.5
4098,147,1052,0.5
4099,74,1052,0.5
4100,65,1052,0.5
4101,32,1052,0.5
4102,81,1052,0.5
4103,132,1052,0.5
4104,111,1052,0.5
4105,12,1053,0.5
4106,119,1053,0.5
4107,132,1053,0.5
4108,92,1053,0.5
4109,162,1053,0.5
4110,142,1053,0.5
4111,118,1053,0.5
4112,66,1053,0.5
4113,149,1053,0.5
4114,140,1053,0.5
4115,81,1053,0.5
4116,147,1053,0.5
4117,59,1053,0.5
4118,32,1053,0.5
4119,151,1053,0.5
4120,6,1053,0.5
4121,127,1053,0.5
4122,119,1054,0.5
4123,12,1054,0.5
4124,162,1054,0.5
4125,92,1054,0.5
4126,138,1054,0.5
4127,66,1054,0.5
4128,171,1054,0.5
4129,127,1054,0.5
4130,175,1054,0.5
4131,248,1054,0.5
4132,266,1054,0.5
4133,104,1054,0.5
4134,32,1054,0.5
4135,59,1054,0.5
4136,125,1054,0.5
4137,107,1054,0.5
4138,48,1054,0.5
4139,81,1054,0.5
4140,297,1054,0.5
4141,142,1054,0.5
4142,152,1054,0.5
4143,147,1054,0.5
4144,74,1054,0.5
4145,118,1054,0.5
4146,6,1054,0.5
4147,146,1054,0.5
4148,12,1055,0.5
4149,119,1055,0.5
4150,170,1055,0.5
4151,132,1055,0.5
4152,140,1055,0.5
4153,92,1055,0.5
4154,191,1055,0.5
4155,118,1055,0.5
4156,147,1055,0.5
4157,104,1055,0.5
4158,6,1055,0.5
4159,11,1055,0.5
4160,88,1055,0.5
4161,133,1055,0.5
4162,138,1055,0.5
4163,142,1055,0.5
4164,172,1055,0.5
4165,137,1055,0.5
4166,108,1055,0.5
4167,32,1055,0.5
4168,59,1055,0.5
4169,53,1055,0.5
4170,174,1055,0.5
4171,63,1055,0.5
4172,81,1055,0.5
4173,129,1055,0.5
4174,20,1055,0.5
4175,127,1055,0.5
4176,297,1055,0.5
4177,152,1055,0.5
4178,66,1055,0.5
4179,146,1055,0.5
4180,15,1055,0.5
4181,42,1055,0.5
4182,12,1056,0.5
4183,119,1056,0.5
4184,66,1056,0.5
4185,162,1056,0.5
4186,92,1056,0.5
4187,32,1056,0.5
4188,140,1056,0.5
4189,147,1056,0.5
4190,138,1056,0.5
4191,104,1056,0.5
4192,171,1056,0.5
4193,118,1056,0.5
4194,127,1056,0.5
4195,59,1056,0.5
4196,180,1056,0.5
4197,132,1056,0.5
4198,81,1056,0.5
4199,146,1056,0.5
4200,6,1056,0.5
4201,12,1057,0.5
4202,162,1057,0.5
4203,175,1057,0.5
4204,23,1057,0.5
4205,66,1057,0.5
4206,146,1057,0.5
4207,151,1057,0.5
4208,104,1057,0.5
4209,73,1057,0.5
4210,147,1057,0.5
4211,276,1057,0.5
4212,251,1057,0.5
4213,92,1057,0.5
4214,132,1057,0.5
4215,140,1057,0.5
4216,171,1057,0.5
4217,130,1057,0.5
4218,137,1057,0.5
4219,59,1057,0.5
4220,127,1057,0.5
4221,118,1057,0.5
4222,129,1057,0.5
4223,32,1057,0.5
4224,138,1057,0.5
4225,81,1057,0.5
4226,119,1057,0.5
4227,12,1058,0.5
4228,132,1058,0.5
4229,92,1058,0.5
4230,118,1058,0.5
4231,104,1058,0.5
4232,66,1058,0.5
4233,137,1058,0.5
4234,15,1058,0.5
4235,127,1058,0.5
4236,171,1058,0.5
4237,59,1058,0.5
4238,32,1058,0.5
4239,140,1058,0.5
4240,147,1058,0.5
